,subsesh,TRIAL_INDEX,blockNum,ntargets,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_DURATION,CURRENT_FIX_PUPIL,PREVIOUS_FIX_INTEREST_AREA_LABEL,PREVIOUS_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_LABEL,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_RUN_ID,CURRENT_FIX_REFIX_INTEREST_AREA,CURRENT_FIX_RUN_INDEX,CURRENT_FIX_RUN_SIZE,CURRENT_FIX_X,CURRENT_FIX_Y,RT,TRIAL_START_TIME,CORRECT,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL,subject,session,timestamp,refix,fix_idx,ntargets_fixed,Order,fixation
100254,p3_1,26,3.0,3.0,37,23,5564,384,1091,DISTRACTOR,8.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,423.2,352.6,10000.0,1377370,0.0,0.06,1.0,TARGET_1,p3,1,1382934,0,58911,3,3.0,target
100367,p3_1,29,3.0,2.0,37,24,6534,157,1172,DISTRACTOR,24.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,318.7,314.0,10000.0,1450773,0.0,0.9,1.0,TARGET_1,p3,1,1457307,0,59024,1,1.0,target
100369,p3_1,29,3.0,2.0,37,26,6933,173,1161,DISTRACTOR,25.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,2.0,24.0,1.0,1.0,306.1,289.7,10000.0,1450773,0.0,0.2,1.0,TARGET_1,p3,1,1457706,1,59026,1,,target
100386,p3_1,30,3.0,3.0,39,6,1360,393,1277,DISTRACTOR,29.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,790.6,303.2,10000.0,1474731,1.0,0.43,2.0,TARGET_2,p3,1,1476091,0,59043,3,1.0,target
100391,p3_1,30,3.0,3.0,39,11,2818,163,1183,DISTRACTOR,11.0,3.0,TARGET_3,1.0,,2.0,1.0,0.0,1.0,1.0,686.7,655.2,10000.0,1474731,1.0,0.84,3.0,TARGET_3,p3,1,1477549,0,59048,3,2.0,target
100409,p3_1,30,3.0,3.0,39,29,6977,170,1281,DISTRACTOR,15.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,424.9,127.6,10000.0,1474731,1.0,0.48,1.0,TARGET_1,p3,1,1481708,0,59066,3,3.0,target
100503,p3_1,33,3.0,3.0,40,15,3643,191,1274,DISTRACTOR,22.0,1.0,TARGET_1,,,1.0,1.0,0.0,1.0,1.0,789.5,367.2,10000.0,1548413,0.0,0.53,1.0,TARGET_1,p3,1,1552056,0,59160,3,1.0,target
100510,p3_1,33,3.0,3.0,40,22,5302,159,1273,DISTRACTOR,13.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,356.2,494.1,10000.0,1548413,0.0,0.73,2.0,TARGET_2,p3,1,1553715,0,59167,3,2.0,target
100515,p3_1,33,3.0,3.0,40,27,6457,151,1379,DISTRACTOR,10.0,3.0,TARGET_3,2.0,TARGET_3,3.0,2.0,1.0,1.0,2.0,407.2,341.5,10000.0,1548413,0.0,0.67,3.0,TARGET_3,p3,1,1554870,1,59172,3,,target
100606,p3_1,36,3.0,3.0,36,6,1461,230,1206,DISTRACTOR,18.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,754.2,285.4,10000.0,1622928,0.0,1.0,2.0,TARGET_2,p3,1,1624389,0,59263,3,1.0,target
100608,p3_1,36,3.0,3.0,36,8,1961,167,1220,DISTRACTOR,8.0,2.0,TARGET_2,1.0,,2.0,2.0,6.0,1.0,1.0,795.9,302.5,10000.0,1622928,0.0,0.56,2.0,TARGET_2,p3,1,1624889,1,59265,3,,target
100613,p3_1,36,3.0,3.0,36,13,2832,192,1163,,,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,802.0,535.8,10000.0,1622928,0.0,0.69,3.0,TARGET_3,p3,1,1625760,0,59270,3,2.0,target
100622,p3_1,36,3.0,3.0,36,22,5798,323,1135,DISTRACTOR,16.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,300.5,281.9,10000.0,1622928,0.0,0.42,1.0,TARGET_1,p3,1,1628726,0,59279,3,3.0,target
100644,p3_1,37,3.0,3.0,29,8,1880,318,1353,DISTRACTOR,5.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,782.8,475.4,10000.0,1646859,0.0,0.06,1.0,TARGET_1,p3,1,1648739,0,59301,2,1.0,target
100755,p3_1,40,3.0,2.0,36,15,3563,362,1042,,87.0,2.0,TARGET_2,1.0,,1.0,1.0,0.0,1.0,1.0,679.7,473.5,10000.0,1718742,1.0,0.61,2.0,TARGET_2,p3,1,1722305,0,59412,1,1.0,target
100781,p3_1,41,3.0,2.0,44,5,1047,247,1153,DISTRACTOR,3.0,1.0,TARGET_1,2.0,DISTRACTOR,3.0,2.0,2.0,1.0,1.0,557.2,223.7,10000.0,1743236,1.0,0.63,1.0,TARGET_1,p3,1,1744283,1,59438,2,,target
100800,p3_1,41,3.0,2.0,44,24,5619,133,1161,,67.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,503.2,643.7,10000.0,1743236,1.0,0.81,2.0,TARGET_2,p3,1,1748855,0,59457,2,1.0,target
100802,p3_1,41,3.0,2.0,44,26,6004,289,1166,DISTRACTOR,10.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,2.0,24.0,1.0,1.0,507.5,654.3,10000.0,1743236,1.0,0.87,2.0,TARGET_2,p3,1,1749240,1,59459,2,,target
100840,p3_1,42,4.0,2.0,42,20,4493,283,1057,DISTRACTOR,11.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,613.9,483.2,10000.0,1814597,1.0,0.51,1.0,TARGET_1,p3,1,1819090,0,59497,2,1.0,target
100842,p3_1,42,4.0,2.0,42,22,4962,146,1078,DISTRACTOR,27.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,2.0,20.0,1.0,1.0,615.1,478.9,10000.0,1814597,1.0,0.48,1.0,TARGET_1,p3,1,1819559,1,59499,2,,target
100906,p3_1,44,4.0,3.0,33,14,3752,191,976,DISTRACTOR,14.0,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,615.5,549.8,10000.0,1862536,0.0,0.71,3.0,TARGET_3,p3,1,1866288,0,59563,2,1.0,target
100915,p3_1,44,4.0,3.0,33,23,6714,316,1093,DISTRACTOR,6.0,1.0,TARGET_1,1.0,,3.0,1.0,0.0,1.0,1.0,439.2,297.5,10000.0,1862536,0.0,0.6,1.0,TARGET_1,p3,1,1869250,0,59572,2,2.0,target
100972,p3_1,46,4.0,3.0,41,10,2266,141,1280,TARGET_2,2.0,3.0,TARGET_3,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,778.1,578.0,10000.0,1911231,1.0,0.57,3.0,TARGET_3,p3,1,1913497,0,59629,3,1.0,target
100974,p3_1,46,4.0,3.0,41,12,2651,220,1198,DISTRACTOR,16.0,3.0,TARGET_3,1.0,DISTRACTOR,2.0,2.0,10.0,1.0,1.0,777.0,604.3,10000.0,1911231,1.0,0.39,3.0,TARGET_3,p3,1,1913882,1,59631,3,,target
100983,p3_1,46,4.0,3.0,41,21,4969,135,1094,DISTRACTOR,8.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,248.2,533.8,10000.0,1911231,1.0,0.21,1.0,TARGET_1,p3,1,1916200,0,59640,3,2.0,target
101017,p3_1,47,4.0,3.0,39,14,3204,509,1138,DISTRACTOR,13.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,667.6,251.2,10000.0,1937134,1.0,0.62,2.0,TARGET_2,p3,1,1940338,0,59674,3,1.0,target
101031,p3_1,47,4.0,3.0,39,28,6948,251,1141,DISTRACTOR,22.0,1.0,TARGET_1,1.0,,1.0,1.0,0.0,1.0,1.0,781.7,537.8,10000.0,1937134,1.0,0.13,1.0,TARGET_1,p3,1,1944082,0,59688,3,2.0,target
101171,p3_1,51,4.0,1.0,38,14,3257,200,1113,,,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,556.6,478.1,10000.0,2036143,1.0,0.51,1.0,TARGET_1,p3,1,2039400,0,59828,1,,target
101217,p3_1,52,4.0,2.0,41,22,4947,199,1107,,,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,490.6,529.5,10000.0,2061205,0.0,0.33,2.0,TARGET_2,p3,1,2066152,0,59874,2,1.0,target
101253,p3_1,53,4.0,2.0,43,17,4018,178,1040,DISTRACTOR,8.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,496.5,536.4,10000.0,2084817,1.0,0.5,1.0,TARGET_1,p3,1,2088835,0,59910,2,1.0,target
101255,p3_1,53,4.0,2.0,43,19,4482,220,1173,DISTRACTOR,26.0,1.0,TARGET_1,2.0,TARGET_1,3.0,2.0,17.0,1.0,2.0,491.6,552.7,10000.0,2084817,1.0,0.72,1.0,TARGET_1,p3,1,2089299,1,59912,2,,target
101299,p3_1,54,4.0,1.0,34,20,5556,207,1062,DISTRACTOR,6.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,407.1,466.0,10000.0,2108727,1.0,0.58,1.0,TARGET_1,p3,1,2114283,0,59956,1,,target
101301,p3_1,54,4.0,1.0,34,22,5975,162,1104,DISTRACTOR,20.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,2.0,20.0,1.0,1.0,439.5,472.0,10000.0,2108727,1.0,0.6,1.0,TARGET_1,p3,1,2114702,1,59958,1,,target
101395,p3_1,57,4.0,3.0,37,10,2729,163,1284,DISTRACTOR,16.0,3.0,TARGET_3,1.0,TARGET_3,2.0,1.0,0.0,1.0,2.0,374.1,418.0,10000.0,2181381,1.0,0.44,3.0,TARGET_3,p3,1,2184110,0,60052,3,1.0,target
101407,p3_1,57,4.0,3.0,37,22,6190,231,1195,DISTRACTOR,12.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,707.6,541.9,10000.0,2181381,1.0,0.56,2.0,TARGET_2,p3,1,2187571,0,60064,3,2.0,target
101409,p3_1,57,4.0,3.0,37,24,6659,193,1144,DISTRACTOR,9.0,2.0,TARGET_2,2.0,DISTRACTOR,2.0,2.0,22.0,1.0,1.0,723.2,543.7,10000.0,2181381,1.0,0.34,2.0,TARGET_2,p3,1,2188040,1,60066,3,,target
101428,p3_1,58,4.0,2.0,29,6,1472,174,1137,DISTRACTOR,25.0,1.0,TARGET_1,,,1.0,1.0,0.0,1.0,1.0,488.2,178.1,10000.0,2205319,0.0,0.25,1.0,TARGET_1,p3,1,2206791,0,60085,2,1.0,target
101440,p3_1,58,4.0,2.0,29,18,4183,221,1009,DISTRACTOR,21.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,669.2,377.7,10000.0,2205319,0.0,0.84,2.0,TARGET_2,p3,1,2209502,0,60097,2,2.0,target
101461,p3_1,59,4.0,2.0,35,10,2899,436,1384,DISTRACTOR,22.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,721.7,305.8,10000.0,2230055,1.0,0.41,2.0,TARGET_2,p3,1,2232954,0,60118,2,1.0,target
101492,p3_1,60,5.0,3.0,39,6,1377,187,1878,DISTRACTOR,5.0,3.0,TARGET_3,1.0,DISTRACTOR,3.0,2.0,4.0,1.0,1.0,221.0,110.1,10000.0,2298765,1.0,0.74,3.0,TARGET_3,p3,1,2300142,1,60149,3,,target
101504,p3_1,60,5.0,3.0,39,18,4255,244,1456,DISTRACTOR,19.0,1.0,TARGET_1,1.0,,2.0,1.0,0.0,1.0,1.0,480.4,601.9,10000.0,2298765,1.0,0.28,1.0,TARGET_1,p3,1,2303020,0,60161,3,1.0,target
101506,p3_1,60,5.0,3.0,39,20,4759,195,1453,,75.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,2.0,18.0,1.0,1.0,472.1,587.9,10000.0,2298765,1.0,0.4,1.0,TARGET_1,p3,1,2303524,1,60163,3,,target
101574,p3_1,62,5.0,2.0,34,15,3437,290,1232,DISTRACTOR,11.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,250.2,499.4,10000.0,2348411,0.0,0.93,2.0,TARGET_2,p3,1,2351848,0,60231,2,1.0,target
101583,p3_1,62,5.0,2.0,34,24,5547,212,1339,DISTRACTOR,21.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,679.9,585.8,10000.0,2348411,0.0,0.68,1.0,TARGET_1,p3,1,2353958,0,60240,2,2.0,target
101585,p3_1,62,5.0,2.0,34,26,5948,150,1266,DISTRACTOR,3.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,2.0,24.0,1.0,1.0,679.3,599.0,10000.0,2348411,0.0,0.62,1.0,TARGET_1,p3,1,2354359,1,60242,2,,target
101636,p3_1,64,5.0,2.0,38,6,1307,129,1245,DISTRACTOR,28.0,2.0,TARGET_2,1.0,TARGET_2,3.0,1.0,0.0,1.0,2.0,439.1,413.3,10000.0,2397634,1.0,0.58,2.0,TARGET_2,p3,1,2398941,0,60293,2,1.0,target
101657,p3_1,64,5.0,2.0,38,27,6334,217,1328,,89.0,1.0,TARGET_1,2.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,725.4,210.0,10000.0,2397634,1.0,0.84,1.0,TARGET_1,p3,1,2403968,0,60314,2,2.0,target
101659,p3_1,64,5.0,2.0,38,29,6891,453,1439,DISTRACTOR,23.0,1.0,TARGET_1,2.0,TARGET_1,3.0,2.0,27.0,1.0,2.0,713.2,223.1,10000.0,2397634,1.0,0.48,1.0,TARGET_1,p3,1,2404525,1,60316,2,,target
101748,p3_1,67,5.0,3.0,34,10,2353,303,1123,DISTRACTOR,14.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,659.7,351.7,10000.0,2470670,0.0,0.11,2.0,TARGET_2,p3,1,2473023,0,60405,2,1.0,target
101760,p3_1,67,5.0,3.0,34,22,6296,165,1043,DISTRACTOR,5.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,312.1,280.6,10000.0,2470670,0.0,0.58,1.0,TARGET_1,p3,1,2476966,0,60417,2,2.0,target
101763,p3_1,67,5.0,3.0,34,25,6916,257,1070,DISTRACTOR,27.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,2.0,22.0,1.0,1.0,298.4,282.6,10000.0,2470670,0.0,0.42,1.0,TARGET_1,p3,1,2477586,1,60420,2,,target
101795,p3_1,68,5.0,3.0,37,23,6374,145,980,,,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,507.4,656.7,10000.0,2495171,0.0,0.87,2.0,TARGET_2,p3,1,2501545,0,60452,3,1.0,target
101797,p3_1,68,5.0,3.0,37,25,6965,207,1056,DISTRACTOR,18.0,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,788.2,656.9,10000.0,2495171,0.0,0.23,3.0,TARGET_3,p3,1,2502136,0,60454,3,2.0,target
101831,p3_1,69,5.0,3.0,35,22,6486,196,1141,,,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,482.4,162.1,10000.0,2519456,1.0,0.41,3.0,TARGET_3,p3,1,2525942,0,60488,3,1.0,target
101850,p3_1,70,5.0,2.0,34,6,1611,426,1124,,,2.0,TARGET_2,,,2.0,1.0,0.0,1.0,1.0,608.9,285.3,10000.0,2543615,1.0,0.38,2.0,TARGET_2,p3,1,2545226,0,60507,2,1.0,target
101935,p3_1,72,5.0,1.0,36,16,3865,169,998,DISTRACTOR,7.0,1.0,TARGET_1,1.0,TARGET_1,3.0,1.0,0.0,1.0,2.0,317.5,284.1,10000.0,2592692,1.0,0.63,1.0,TARGET_1,p3,1,2596557,0,60592,1,,target
101966,p3_1,73,5.0,3.0,35,11,3032,246,1128,DISTRACTOR,9.0,2.0,TARGET_2,1.0,TARGET_1,1.0,1.0,0.0,1.0,1.0,374.6,347.5,10000.0,2617060,0.0,0.49,2.0,TARGET_2,p3,1,2620092,0,60623,3,1.0,target
101967,p3_1,73,5.0,3.0,35,12,3315,220,1043,TARGET_2,2.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,438.8,467.6,10000.0,2617060,0.0,0.62,1.0,TARGET_1,p3,1,2620375,0,60624,3,2.0,target
101970,p3_1,73,5.0,3.0,35,15,4108,187,1078,DISTRACTOR,6.0,3.0,TARGET_3,1.0,,1.0,1.0,0.0,1.0,1.0,674.5,113.5,10000.0,2617060,0.0,0.43,3.0,TARGET_3,p3,1,2621168,0,60627,3,3.0,target
102110,p3_2,5,2.0,2.0,35,19,4383,208,1397,DISTRACTOR,8.0,2.0,TARGET_2,,,1.0,1.0,0.0,1.0,1.0,614.3,498.6,8625.0,3602944,1.0,0.95,2.0,TARGET_2,p3,2,3607327,0,125164,1,1.0,target
102211,p3_2,8,2.0,3.0,40,11,2645,280,1609,DISTRACTOR,27.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,477.5,140.2,9484.0,3669729,0.0,0.91,2.0,TARGET_2,p3,2,3672374,0,125265,3,1.0,target
102214,p3_2,8,2.0,3.0,40,14,3315,135,1765,DISTRACTOR,18.0,3.0,TARGET_3,,,1.0,1.0,0.0,1.0,1.0,661.4,141.2,9484.0,3669729,0.0,0.93,3.0,TARGET_3,p3,2,3673044,0,125268,3,2.0,target
102293,p3_2,10,2.0,3.0,34,11,2293,236,1482,DISTRACTOR,9.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,664.6,518.5,8837.0,3718612,0.0,0.53,1.0,TARGET_1,p3,2,3720905,0,125347,2,1.0,target
102545,p3_2,17,2.0,3.0,32,11,2993,433,1471,DISTRACTOR,4.0,1.0,TARGET_1,1.0,,1.0,1.0,0.0,1.0,1.0,728.2,500.3,8470.0,3877989,0.0,0.93,1.0,TARGET_1,p3,2,3880982,0,125599,1,1.0,target
102585,p3_2,18,2.0,1.0,40,19,4831,192,1416,,78.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,786.3,408.5,10000.0,3900129,1.0,0.24,1.0,TARGET_1,p3,2,3904960,0,125639,1,,target
102619,p3_2,19,2.0,2.0,33,13,3312,478,1288,DISTRACTOR,22.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,794.8,678.6,8477.0,3925129,1.0,0.95,1.0,TARGET_1,p3,2,3928441,0,125673,2,1.0,target
102717,p3_2,22,2.0,3.0,38,8,2061,123,1532,DISTRACTOR,24.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,728.7,175.2,9267.0,3994026,1.0,0.23,2.0,TARGET_2,p3,2,3996087,0,125771,3,1.0,target
102792,p3_2,24,3.0,3.0,28,14,3636,150,1374,DISTRACTOR,16.0,1.0,TARGET_1,2.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,650.7,230.8,6894.0,4081707,1.0,0.4,1.0,TARGET_1,p3,2,4085343,0,125846,3,1.0,target
102957,p3_2,29,3.0,1.0,27,9,2400,192,1407,DISTRACTOR,19.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,728.6,108.0,7721.0,4191897,1.0,0.31,1.0,TARGET_1,p3,2,4194297,0,126011,1,,target
102990,p3_2,30,3.0,3.0,28,15,3279,488,1192,DISTRACTOR,19.0,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,731.3,535.2,7498.0,4214105,1.0,0.32,3.0,TARGET_3,p3,2,4217384,0,126044,3,1.0,target
103017,p3_2,31,3.0,2.0,34,14,3780,258,1278,DISTRACTOR,8.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,781.7,406.9,8597.0,4235119,0.0,0.24,2.0,TARGET_2,p3,2,4238899,0,126071,2,1.0,target
103059,p3_2,32,3.0,1.0,41,22,5076,222,1218,DISTRACTOR,4.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,559.6,603.3,9606.0,4257008,1.0,0.68,1.0,TARGET_1,p3,2,4262084,0,126113,1,,target
103098,p3_2,33,3.0,2.0,33,20,4725,494,1214,DISTRACTOR,11.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,477.5,525.5,8321.0,4279758,1.0,0.33,1.0,TARGET_1,p3,2,4284483,0,126152,2,1.0,target
103128,p3_2,34,3.0,3.0,30,17,4389,301,1324,,,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,548.7,477.3,7780.0,4301467,1.0,0.26,1.0,TARGET_1,p3,2,4305856,0,126182,3,1.0,target
103157,p3_2,35,3.0,1.0,37,16,4004,303,1216,DISTRACTOR,8.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,612.2,541.5,9985.0,4322592,1.0,0.44,1.0,TARGET_1,p3,2,4326596,0,126211,1,,target
103243,p3_2,38,3.0,2.0,34,5,1224,418,1363,DISTRACTOR,5.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,728.7,151.9,8302.0,4388914,1.0,0.8,1.0,TARGET_1,p3,2,4390138,0,126297,2,1.0,target
103258,p3_2,38,3.0,2.0,34,20,5149,214,1285,DISTRACTOR,9.0,2.0,TARGET_2,2.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,241.8,581.9,8302.0,4388914,1.0,0.42,2.0,TARGET_2,p3,2,4394063,0,126312,2,2.0,target
103278,p3_2,39,3.0,3.0,29,6,1680,347,1495,DISTRACTOR,13.0,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,782.4,422.3,6951.0,4410906,0.0,0.29,3.0,TARGET_3,p3,2,4412586,0,126332,2,1.0,target
103347,p3_2,45,4.0,3.0,34,14,3458,169,1475,DISTRACTOR,8.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,712.4,402.0,7797.0,4559319,0.0,0.53,1.0,TARGET_1,p3,2,4562777,0,126432,3,1.0,target
103380,p3_2,46,4.0,2.0,31,13,3419,200,1285,DISTRACTOR,7.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,790.9,646.8,7555.0,4580298,1.0,0.39,2.0,TARGET_2,p3,2,4583717,0,126465,2,1.0,target
103448,p3_2,48,4.0,2.0,32,15,3747,320,1237,DISTRACTOR,26.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,498.1,594.3,8507.0,4624027,1.0,0.55,1.0,TARGET_1,p3,2,4627774,0,126533,2,1.0,target
103504,p3_2,50,4.0,3.0,34,6,1259,346,1345,DISTRACTOR,16.0,2.0,TARGET_2,,,1.0,1.0,0.0,1.0,1.0,723.9,277.4,9128.0,4668258,1.0,0.57,2.0,TARGET_2,p3,2,4669517,0,126589,3,1.0,target
103509,p3_2,50,4.0,3.0,34,11,2580,376,1250,DISTRACTOR,30.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,790.3,467.9,9128.0,4668258,1.0,0.35,1.0,TARGET_1,p3,2,4670838,0,126594,3,2.0,target
103585,p3_2,52,4.0,3.0,34,21,5136,260,1079,DISTRACTOR,18.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,434.8,392.1,8841.0,4714556,1.0,0.88,2.0,TARGET_2,p3,2,4719692,0,126670,2,1.0,target
103587,p3_2,52,4.0,3.0,34,23,5647,203,1135,DISTRACTOR,30.0,2.0,TARGET_2,1.0,,2.0,2.0,21.0,1.0,1.0,436.0,390.3,8841.0,4714556,1.0,0.95,2.0,TARGET_2,p3,2,4720203,1,126672,2,,target
103612,p3_2,53,4.0,1.0,31,14,3767,377,1241,DISTRACTOR,13.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,746.1,531.8,7756.0,4737522,1.0,0.83,1.0,TARGET_1,p3,2,4741289,0,126697,1,,target
103669,p3_2,55,4.0,2.0,28,6,1484,209,1340,DISTRACTOR,11.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,676.3,460.3,7180.0,4781453,1.0,0.68,1.0,TARGET_1,p3,2,4782937,0,126754,2,1.0,target
103679,p3_2,55,4.0,2.0,28,16,4018,426,1128,DISTRACTOR,6.0,2.0,TARGET_2,,,1.0,1.0,0.0,1.0,1.0,358.5,646.5,7180.0,4781453,1.0,0.29,2.0,TARGET_2,p3,2,4785471,0,126764,2,2.0,target
103792,p3_2,59,4.0,2.0,28,7,1733,120,1221,,90.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,768.5,409.2,7994.0,4868080,1.0,0.49,1.0,TARGET_1,p3,2,4869813,0,126877,2,1.0,target
103911,p3_2,63,5.0,2.0,22,9,2346,407,1371,DISTRACTOR,16.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,769.5,421.9,6399.0,5022700,1.0,0.51,1.0,TARGET_1,p3,2,5025046,0,126996,2,1.0,target
103964,p3_2,65,5.0,2.0,27,9,2137,510,1121,DISTRACTOR,12.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,779.5,362.9,6993.0,5065916,0.0,0.32,2.0,TARGET_2,p3,2,5068053,0,127049,1,1.0,target
104022,p3_2,67,5.0,3.0,28,10,2156,278,1141,DISTRACTOR,14.0,1.0,TARGET_1,1.0,TARGET_2,1.0,1.0,0.0,1.0,1.0,782.6,294.5,7042.0,5108381,0.0,0.03,1.0,TARGET_1,p3,2,5110537,0,127107,2,1.0,target
104023,p3_2,67,5.0,3.0,28,11,2481,374,1084,TARGET_1,1.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,781.0,482.9,7042.0,5108381,0.0,0.31,2.0,TARGET_2,p3,2,5110862,0,127108,2,2.0,target
104095,p3_2,69,5.0,1.0,34,18,4960,282,860,DISTRACTOR,13.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,724.3,550.7,9803.0,5151993,1.0,0.59,1.0,TARGET_1,p3,2,5156953,0,127180,1,,target
104118,p3_2,70,5.0,1.0,33,7,1461,196,1547,DISTRACTOR,16.0,1.0,TARGET_1,1.0,TARGET_1,3.0,1.0,0.0,1.0,3.0,677.1,229.5,8045.0,5175112,1.0,0.54,1.0,TARGET_1,p3,2,5176573,0,127203,1,,target
