,subsesh,TRIAL_INDEX,blockNum,ntargets,TRIAL_FIXATION_TOTAL,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_DURATION,CURRENT_FIX_PUPIL,PREVIOUS_FIX_INTEREST_AREA_LABEL,PREVIOUS_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_LABEL,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_RUN_ID,CURRENT_FIX_REFIX_INTEREST_AREA,CURRENT_FIX_RUN_INDEX,CURRENT_FIX_RUN_SIZE,CURRENT_FIX_X,CURRENT_FIX_Y,RT,TRIAL_START_TIME,CORRECT,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL,subject,session,timestamp,refix,fix_idx,ntargets_fixed,Order
119034,p6_2,32,3.0,3.0,32,13,2862,220,2168,DISTRACTOR,13.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,651.7,188.1,8058.0,4367700,1.0,0.58,1.0,TARGET_1,p6,2,4370562,0,134260,3,1
119040,p6_2,32,3.0,3.0,32,19,4095,260,2186,,84.0,3.0,TARGET_3,1.0,,1.0,1.0,0.0,1.0,1.0,762.9,426.1,8058.0,4367700,1.0,0.75,3.0,TARGET_3,p6,2,4371795,0,134266,3,2
119146,p6_2,35,3.0,3.0,31,5,1036,282,1892,DISTRACTOR,5.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,295.1,116.4,7203.0,4438834,1.0,0.25,1.0,TARGET_1,p6,2,4439870,0,134372,2,1
119296,p6_2,39,3.0,3.0,37,11,2125,439,1964,DISTRACTOR,10.0,1.0,TARGET_1,1.0,,1.0,1.0,0.0,1.0,1.0,357.8,111.5,8556.0,4525341,1.0,0.17,1.0,TARGET_1,p6,2,4527466,0,134522,3,1
119520,p6_2,44,4.0,3.0,41,22,4249,129,2034,DISTRACTOR,30.0,3.0,TARGET_3,1.0,TARGET_3,2.0,1.0,0.0,1.0,2.0,711.8,544.4,9914.0,4690164,1.0,0.5,3.0,TARGET_3,p6,2,4694413,0,134746,3,1
119563,p6_2,45,4.0,2.0,45,24,4857,242,2145,,44.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,243.4,539.6,10000.0,4713149,1.0,0.2,1.0,TARGET_1,p6,2,4718006,0,134789,2,1
119654,p6_2,47,4.0,3.0,45,31,6183,336,1835,,,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,538.2,489.8,10000.0,4760192,0.0,0.56,1.0,TARGET_1,p6,2,4766375,0,134880,2,1
119678,p6_2,48,4.0,3.0,41,10,1980,409,2577,DISTRACTOR,12.0,2.0,TARGET_2,2.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,417.3,355.8,10000.0,4784061,1.0,0.17,2.0,TARGET_2,p6,2,4786041,0,134904,3,1
119692,p6_2,48,4.0,3.0,41,24,5074,178,2364,DISTRACTOR,17.0,3.0,TARGET_3,1.0,TARGET_3,2.0,1.0,0.0,1.0,2.0,721.3,475.6,10000.0,4784061,1.0,0.06,3.0,TARGET_3,p6,2,4789135,0,134918,3,2
119736,p6_2,49,4.0,2.0,46,27,5636,274,2153,,85.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,779.8,541.4,10000.0,4807408,1.0,0.26,1.0,TARGET_1,p6,2,4813044,0,134962,2,1
119741,p6_2,49,4.0,2.0,46,32,6656,309,2081,,82.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,718.5,174.1,10000.0,4807408,1.0,0.12,2.0,TARGET_2,p6,2,4814064,0,134967,2,2
119774,p6_2,50,4.0,3.0,37,19,4379,176,2128,DISTRACTOR,8.0,3.0,TARGET_3,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,459.5,656.2,9786.0,4831366,1.0,0.74,3.0,TARGET_3,p6,2,4835745,0,135000,3,1
120026,p6_2,56,4.0,2.0,42,27,6395,256,2136,DISTRACTOR,25.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,590.0,473.8,10000.0,4971521,1.0,0.41,2.0,TARGET_2,p6,2,4977916,0,135252,2,1
120089,p6_2,58,4.0,3.0,30,10,2104,268,1982,,,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,356.9,361.1,7382.0,5018759,1.0,0.3,2.0,TARGET_2,p6,2,5020863,0,135315,3,1
120098,p6_2,58,4.0,3.0,30,19,4151,179,1940,,,3.0,TARGET_3,1.0,TARGET_3,2.0,1.0,0.0,1.0,2.0,406.2,547.5,7382.0,5018759,1.0,0.71,3.0,TARGET_3,p6,2,5022910,0,135324,3,2
120284,p6_2,63,5.0,3.0,31,5,1125,230,1946,TARGET_2,2.0,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,651.05,125.05,8784.0,5186135,1.0,0.53,3.0,TARGET_3,p6,2,5187260,0,135510,3,1
120634,p6_2,71,5.0,2.0,44,30,6522,190,1856,DISTRACTOR,21.0,2.0,TARGET_2,1.0,TARGET_2,3.0,1.0,0.0,1.0,2.0,417.5,471.7,10000.0,5379361,1.0,0.17,2.0,TARGET_2,p6,2,5385883,0,135860,2,1
120751,p6_2,74,5.0,3.0,32,18,4011,162,1926,DISTRACTOR,8.0,2.0,TARGET_2,1.0,,1.0,1.0,0.0,1.0,1.0,648.8,315.3,8349.0,5452014,1.0,0.84,2.0,TARGET_2,p6,2,5456025,0,135977,3,1
120756,p6_2,74,5.0,3.0,32,23,5030,253,1996,DISTRACTOR,9.0,1.0,TARGET_1,1.0,TARGET_1,3.0,1.0,0.0,1.0,3.0,657.5,546.9,8349.0,5452014,1.0,0.46,1.0,TARGET_1,p6,2,5457044,0,135982,3,2
120900,p7_1,6,2.0,2.0,35,13,3440,203,1423,DISTRACTOR,24.0,2.0,TARGET_2,1.0,,2.0,1.0,0.0,1.0,1.0,605.2,314.0,9474.0,1169961,1.0,0.69,2.0,TARGET_2,p7,1,1173401,0,69931,2,1
120912,p7_1,6,2.0,2.0,35,25,6447,194,1661,DISTRACTOR,10.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,343.7,579.7,9474.0,1169961,1.0,0.79,1.0,TARGET_1,p7,1,1176408,0,69943,2,2
120963,p7_1,8,2.0,2.0,29,9,3058,159,1424,DISTRACTOR,21.0,2.0,TARGET_2,1.0,TARGET_2,3.0,1.0,0.0,1.0,3.0,639.7,614.0,8856.0,1216504,1.0,1.02,2.0,TARGET_2,p7,1,1219562,0,69994,2,1
120972,p7_1,8,2.0,2.0,29,18,5572,329,1709,DISTRACTOR,3.0,1.0,TARGET_1,1.0,TARGET_1,3.0,1.0,0.0,1.0,2.0,464.0,245.2,8856.0,1216504,1.0,0.72,1.0,TARGET_1,p7,1,1222076,0,70003,2,2
121046,p7_1,11,2.0,3.0,33,6,1051,267,1228,DISTRACTOR,11.0,3.0,TARGET_3,1.0,TARGET_3,3.0,1.0,0.0,1.0,2.0,676.0,106.1,8546.0,1286713,1.0,0.55,3.0,TARGET_3,p7,1,1287764,0,70077,3,1
121150,p7_1,14,2.0,3.0,24,16,5366,176,1260,DISTRACTOR,29.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,760.9,300.5,10000.0,1364832,0.0,0.73,2.0,TARGET_2,p7,1,1370198,0,70181,1,1
121255,p7_1,18,2.0,2.0,30,10,2497,154,1463,DISTRACTOR,18.0,2.0,TARGET_2,1.0,,2.0,1.0,0.0,1.0,1.0,723.65,581.7,8226.0,1467958,0.0,0.43,2.0,TARGET_2,p7,1,1470455,0,70286,1,1
121304,p7_1,20,2.0,2.0,33,5,1689,165,1359,DISTRACTOR,14.0,2.0,TARGET_2,1.0,,2.0,1.0,0.0,1.0,1.0,480.9,558.5,10000.0,1512618,1.0,0.82,2.0,TARGET_2,p7,1,1514307,0,70335,2,1
121309,p7_1,20,2.0,2.0,33,10,2872,259,1376,,,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,586.3,273.2,10000.0,1512618,1.0,0.86,1.0,TARGET_1,p7,1,1515490,0,70340,2,2
121376,p7_1,22,2.0,3.0,25,7,1705,168,1191,DISTRACTOR,25.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,253.6,655.0,6914.0,1563084,1.0,0.39,2.0,TARGET_2,p7,1,1564789,0,70407,2,1
121504,p7_1,26,3.0,2.0,35,12,2934,232,1298,,,2.0,TARGET_2,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,288.7,232.7,10000.0,1738705,1.0,0.44,2.0,TARGET_2,p7,1,1741639,0,70535,2,1
121506,p7_1,26,3.0,2.0,35,14,3674,181,1333,DISTRACTOR,20.0,1.0,TARGET_1,,,2.0,1.0,0.0,1.0,1.0,346.7,611.8,10000.0,1738705,1.0,0.78,1.0,TARGET_1,p7,1,1742379,0,70537,2,2
121534,p7_1,27,3.0,3.0,34,7,1802,235,1388,DISTRACTOR,28.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,278.5,279.2,10000.0,1762795,1.0,0.95,1.0,TARGET_1,p7,1,1764597,0,70565,3,1
121633,p7_1,30,3.0,3.0,31,16,5875,176,1186,DISTRACTOR,12.0,1.0,TARGET_1,,,1.0,1.0,0.0,1.0,1.0,310.3,298.7,10000.0,1837317,0.0,0.32,1.0,TARGET_1,p7,1,1843192,0,70664,2,1
121767,p7_1,35,3.0,2.0,34,12,4088,263,1318,DISTRACTOR,15.0,2.0,TARGET_2,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,719.8,321.5,10000.0,1960507,1.0,0.9,2.0,TARGET_2,p7,1,1964595,0,70798,2,1
121776,p7_1,35,3.0,2.0,34,21,6619,168,1726,DISTRACTOR,29.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,480.6,235.6,10000.0,1960507,1.0,0.07,1.0,TARGET_1,p7,1,1967126,0,70807,2,2
121812,p7_1,37,3.0,3.0,30,6,1234,235,1233,DISTRACTOR,27.0,1.0,TARGET_1,1.0,DISTRACTOR,5.0,1.0,0.0,1.0,1.0,469.7,469.1,8682.0,2007458,0.0,0.45,1.0,TARGET_1,p7,1,2008692,0,70843,2,1
121826,p7_1,37,3.0,3.0,30,20,5516,312,1269,DISTRACTOR,4.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,723.0,233.2,8682.0,2007458,0.0,0.04,2.0,TARGET_2,p7,1,2012974,0,70857,2,2
121842,p7_1,38,3.0,2.0,30,6,1215,305,1550,DISTRACTOR,3.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,733.9,230.7,8909.0,2029778,0.0,0.42,1.0,TARGET_1,p7,1,2030993,0,70873,1,1
121908,p7_1,40,3.0,2.0,29,6,1683,292,1216,DISTRACTOR,3.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,671.1,584.5,8335.0,2078147,0.0,0.45,1.0,TARGET_1,p7,1,2079830,0,70939,1,1
122064,p7_1,45,4.0,2.0,28,11,3880,182,1564,,,2.0,TARGET_2,1.0,TARGET_2,3.0,1.0,0.0,1.0,2.0,485.4,644.6,8660.0,2338199,1.0,0.34,2.0,TARGET_2,p7,1,2342079,0,71095,2,1
122090,p7_1,46,4.0,3.0,25,9,1956,363,1603,,69.0,2.0,TARGET_2,1.0,,1.0,1.0,0.0,1.0,1.0,526.9,238.8,6898.0,2360963,1.0,0.54,2.0,TARGET_2,p7,1,2362919,0,71121,2,1
122095,p7_1,46,4.0,3.0,25,14,3499,395,1472,DISTRACTOR,27.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,479.7,587.5,6898.0,2360963,1.0,0.24,1.0,TARGET_1,p7,1,2364462,0,71126,2,2
122148,p7_1,48,4.0,3.0,18,7,2581,199,1047,DISTRACTOR,4.0,3.0,TARGET_3,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,406.8,390.3,6383.0,2406137,1.0,0.97,3.0,TARGET_3,p7,1,2408718,0,71179,3,1
122257,p7_1,53,4.0,3.0,28,7,1689,421,1288,DISTRACTOR,23.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,743.8,109.4,8104.0,2509743,0.0,0.75,2.0,TARGET_2,p7,1,2511432,0,71288,1,1
122338,p7_1,56,4.0,3.0,28,8,1769,206,1311,DISTRACTOR,4.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,657.0,235.6,7974.0,2576014,1.0,0.18,2.0,TARGET_2,p7,1,2577783,0,71369,2,1
122409,p7_1,59,5.0,2.0,32,11,3345,265,1114,DISTRACTOR,17.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,770.6,611.6,8782.0,2743594,1.0,0.71,2.0,TARGET_2,p7,1,2746939,0,71440,2,1
122412,p7_1,59,5.0,2.0,32,14,4164,201,1025,DISTRACTOR,11.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,261.8,468.0,8782.0,2743594,1.0,0.69,1.0,TARGET_1,p7,1,2747758,0,71443,2,2
122477,p7_1,61,5.0,3.0,36,9,2098,141,1682,DISTRACTOR,6.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,634.1,293.0,10000.0,2791489,0.0,0.91,2.0,TARGET_2,p7,1,2793587,0,71508,2,1
122658,p7_1,67,5.0,2.0,38,13,3199,216,1629,DISTRACTOR,28.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,524.0,490.3,10000.0,2930102,1.0,0.82,1.0,TARGET_1,p7,1,2933301,0,71689,2,1
122670,p7_1,67,5.0,2.0,38,25,6303,227,1441,DISTRACTOR,23.0,2.0,TARGET_2,,,2.0,1.0,0.0,1.0,1.0,481.1,319.6,10000.0,2930102,1.0,0.88,2.0,TARGET_2,p7,1,2936405,0,71701,2,2
122695,p7_1,68,5.0,2.0,35,12,3152,306,1656,DISTRACTOR,24.0,2.0,TARGET_2,1.0,TARGET_2,3.0,1.0,0.0,1.0,2.0,256.9,538.2,10000.0,2957575,1.0,0.51,2.0,TARGET_2,p7,1,2960727,0,71726,2,1
122702,p7_1,68,5.0,2.0,35,19,5378,175,1649,DISTRACTOR,18.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,295.9,284.2,10000.0,2957575,1.0,0.39,1.0,TARGET_1,p7,1,2962953,0,71733,2,2
122742,p7_1,69,5.0,3.0,31,24,6709,446,1788,DISTRACTOR,25.0,2.0,TARGET_2,1.0,,1.0,1.0,0.0,1.0,1.0,703.0,365.3,10000.0,2981402,0.0,0.73,2.0,TARGET_2,p7,1,2988111,0,71773,2,1
122784,p7_1,71,5.0,2.0,34,10,2482,332,1145,DISTRACTOR,7.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,490.7,532.4,10000.0,3027215,1.0,0.29,1.0,TARGET_1,p7,1,3029697,0,71815,2,1
122789,p7_1,71,5.0,2.0,34,15,3758,280,1331,DISTRACTOR,5.0,2.0,TARGET_2,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,241.8,159.1,10000.0,3027215,1.0,0.51,2.0,TARGET_2,p7,1,3030973,0,71820,2,2
123007,p7_2,6,2.0,3.0,25,6,1298,198,1637,DISTRACTOR,22.0,2.0,TARGET_2,2.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,353.0,345.6,6432.0,619074,1.0,0.41,2.0,TARGET_2,p7,2,620372,0,136261,3,1
123013,p7_2,6,2.0,3.0,25,12,2728,200,1714,,,3.0,TARGET_3,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,425.6,505.3,6432.0,619074,1.0,0.98,3.0,TARGET_3,p7,2,621802,0,136267,3,2
123043,p7_2,7,2.0,2.0,32,17,4081,147,1420,DISTRACTOR,13.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,602.7,231.1,8443.0,639145,1.0,0.1,2.0,TARGET_2,p7,2,643226,0,136297,1,1
123098,p7_2,9,2.0,2.0,36,9,2415,339,1441,DISTRACTOR,5.0,2.0,TARGET_2,,,2.0,1.0,0.0,1.0,1.0,414.3,477.2,10000.0,684305,1.0,0.28,2.0,TARGET_2,p7,2,686720,0,136352,2,1
123236,p7_2,13,2.0,3.0,41,13,3160,187,1604,DISTRACTOR,18.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,224.7,293.2,10000.0,775618,0.0,0.58,1.0,TARGET_1,p7,2,778778,0,136490,3,1
123241,p7_2,13,2.0,3.0,41,18,4535,223,1668,DISTRACTOR,28.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,723.8,148.6,10000.0,775618,0.0,0.87,2.0,TARGET_2,p7,2,780153,0,136495,3,2
123271,p7_2,14,2.0,3.0,24,7,1642,216,1628,DISTRACTOR,7.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,286.4,583.6,6187.0,799147,1.0,0.63,1.0,TARGET_1,p7,2,800789,0,136525,3,1
123331,p7_2,16,2.0,2.0,38,14,3116,294,1540,DISTRACTOR,11.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,483.7,548.3,9981.0,842092,1.0,0.49,1.0,TARGET_1,p7,2,845208,0,136585,1,1
123425,p7_2,19,2.0,2.0,32,11,2795,170,1842,DISTRACTOR,9.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,246.5,569.4,8508.0,911481,0.0,0.86,2.0,TARGET_2,p7,2,914276,0,136679,1,1
123452,p7_2,20,2.0,2.0,32,6,1478,190,1609,DISTRACTOR,14.0,2.0,TARGET_2,,,1.0,1.0,0.0,1.0,1.0,362.8,654.2,8184.0,933440,1.0,0.03,2.0,TARGET_2,p7,2,934918,0,136706,1,1
123518,p7_2,22,2.0,2.0,40,17,3547,177,1436,DISTRACTOR,5.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,774.4,414.7,9385.0,976281,0.0,0.26,1.0,TARGET_1,p7,2,979828,0,136772,1,1
123664,p7_2,26,3.0,2.0,40,19,4165,331,1597,,36.0,2.0,TARGET_2,1.0,TARGET_2,3.0,1.0,0.0,1.0,2.0,359.3,550.2,10000.0,1131735,1.0,0.57,2.0,TARGET_2,p7,2,1135900,0,136918,2,1
123756,p7_2,29,3.0,3.0,34,9,1985,241,1864,DISTRACTOR,16.0,2.0,TARGET_2,1.0,,1.0,1.0,0.0,1.0,1.0,716.7,304.3,8801.0,1200354,1.0,0.4,2.0,TARGET_2,p7,2,1202339,0,137010,3,1
123759,p7_2,29,3.0,3.0,34,12,2814,209,1736,DISTRACTOR,8.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,773.6,502.4,8801.0,1200354,1.0,1.02,1.0,TARGET_1,p7,2,1203168,0,137013,3,2
123785,p7_2,30,3.0,3.0,35,4,1004,220,1586,DISTRACTOR,10.0,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,293.1,158.2,9227.0,1222951,1.0,0.62,3.0,TARGET_3,p7,2,1223955,0,137039,3,1
123802,p7_2,30,3.0,3.0,35,21,5552,218,1562,,93.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,765.4,300.4,9227.0,1222951,1.0,0.6,1.0,TARGET_1,p7,2,1228503,0,137056,3,2
123856,p7_2,32,3.0,2.0,33,13,3497,338,1405,DISTRACTOR,7.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,787.8,631.0,8783.0,1266854,1.0,0.81,1.0,TARGET_1,p7,2,1270351,0,137110,2,1
123861,p7_2,32,3.0,2.0,33,18,5166,178,1529,DISTRACTOR,19.0,2.0,TARGET_2,,,1.0,1.0,0.0,1.0,1.0,481.7,229.5,8783.0,1266854,1.0,0.15,2.0,TARGET_2,p7,2,1272020,0,137115,2,2
123901,p7_2,34,3.0,3.0,28,6,1629,242,1561,DISTRACTOR,9.0,2.0,TARGET_2,1.0,,1.0,1.0,0.0,1.0,1.0,413.6,120.2,7539.0,1307293,1.0,0.35,2.0,TARGET_2,p7,2,1308922,0,137155,3,1
123908,p7_2,34,3.0,3.0,28,13,3480,148,1709,DISTRACTOR,23.0,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,233.4,663.4,7539.0,1307293,1.0,0.43,3.0,TARGET_3,p7,2,1310773,0,137162,3,2
124067,p7_2,40,3.0,3.0,25,12,3635,290,1489,,,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,713.6,492.5,7360.0,1437169,0.0,0.7,3.0,TARGET_3,p7,2,1440804,0,137321,2,1
124090,p7_2,41,4.0,2.0,29,10,2340,158,1658,DISTRACTOR,23.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,473.7,181.8,7813.0,1515969,1.0,0.39,2.0,TARGET_2,p7,2,1518309,0,137344,2,1
124136,p7_2,43,4.0,3.0,23,8,1674,329,1757,DISTRACTOR,17.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,272.6,539.2,6036.0,1556886,1.0,1.01,2.0,TARGET_2,p7,2,1558560,0,137390,2,1
124158,p7_2,44,4.0,2.0,38,7,1666,304,1744,DISTRACTOR,24.0,2.0,TARGET_2,1.0,TARGET_2,4.0,1.0,0.0,1.0,2.0,714.8,149.6,10000.0,1575679,1.0,0.88,2.0,TARGET_2,p7,2,1577345,0,137412,2,1
124160,p7_2,44,4.0,2.0,38,9,2184,219,1775,TARGET_2,2.0,1.0,TARGET_1,1.0,,1.0,1.0,0.0,1.0,1.0,791.4,531.2,10000.0,1575679,1.0,0.33,1.0,TARGET_1,p7,2,1577863,0,137414,2,2
124297,p7_2,49,4.0,3.0,26,9,2033,157,1513,DISTRACTOR,29.0,3.0,TARGET_3,2.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,544.6,254.9,6305.0,1681132,1.0,0.73,3.0,TARGET_3,p7,2,1683165,0,137551,3,1
124516,p7_2,57,4.0,2.0,36,21,5538,274,1572,,69.0,1.0,TARGET_1,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,649.7,114.2,10000.0,1844078,1.0,0.41,1.0,TARGET_1,p7,2,1849616,0,137770,2,1
124519,p7_2,57,4.0,2.0,36,24,6428,199,1721,DISTRACTOR,17.0,2.0,TARGET_2,,,1.0,1.0,0.0,1.0,1.0,775.5,668.4,10000.0,1844078,1.0,0.54,2.0,TARGET_2,p7,2,1850506,0,137773,2,2
124681,p7_2,63,5.0,2.0,25,12,3258,374,1556,DISTRACTOR,7.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,306.2,516.6,7083.0,2023297,0.0,0.62,2.0,TARGET_2,p7,2,2026555,0,137935,1,1
124737,p7_2,65,5.0,2.0,35,6,1417,279,1498,DISTRACTOR,17.0,1.0,TARGET_1,1.0,DISTRACTOR,3.0,1.0,0.0,1.0,1.0,483.4,595.7,8862.0,2067457,1.0,0.08,1.0,TARGET_1,p7,2,2068874,0,137991,2,1
124742,p7_2,65,5.0,2.0,35,11,2649,239,1389,,79.0,2.0,TARGET_2,,,2.0,1.0,0.0,1.0,1.0,772.9,361.0,8862.0,2067457,1.0,0.39,2.0,TARGET_2,p7,2,2070106,0,137996,2,2
124778,p7_2,66,5.0,3.0,27,12,3208,230,1433,DISTRACTOR,9.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,690.2,533.5,6942.0,2089763,0.0,0.95,1.0,TARGET_1,p7,2,2092971,0,138032,3,1
125258,p8_1,9,2.0,2.0,43,15,3235,194,1220,,74.0,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,583.5,483.3,10000.0,821376,1.0,0.71,1.0,TARGET_1,p8,1,824611,0,72329,2,1
125266,p8_1,9,2.0,2.0,43,23,5168,167,1225,DISTRACTOR,9.0,2.0,TARGET_2,2.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,310.6,543.0,10000.0,821376,1.0,0.43,2.0,TARGET_2,p8,1,826544,0,72337,2,2
125315,p8_1,10,2.0,2.0,41,29,6306,145,1303,DISTRACTOR,11.0,2.0,TARGET_2,1.0,TARGET_2,2.0,1.0,0.0,1.0,2.0,238.8,651.1,10000.0,845300,0.0,0.15,2.0,TARGET_2,p8,1,851606,0,72386,2,1
125352,p8_1,11,2.0,2.0,43,25,5515,215,1225,,51.0,2.0,TARGET_2,1.0,,1.0,1.0,0.0,1.0,1.0,400.4,428.3,10000.0,871585,1.0,0.89,2.0,TARGET_2,p8,1,877100,0,72423,1,1
125586,p8_1,18,2.0,3.0,39,18,4055,166,1375,,77.0,3.0,TARGET_3,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,613.6,538.2,9942.0,1044213,0.0,0.42,3.0,TARGET_3,p8,1,1048268,0,72657,1,1
125627,p8_1,19,2.0,2.0,39,20,4031,126,1399,,,1.0,TARGET_1,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,233.9,478.4,9229.0,1068519,1.0,0.31,1.0,TARGET_1,p8,1,1072550,0,72698,1,1
125662,p8_1,20,2.0,2.0,37,16,3094,200,1474,,,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,620.1,372.4,8302.0,1091839,1.0,0.89,2.0,TARGET_2,p8,1,1094933,0,72733,2,1
125670,p8_1,20,2.0,2.0,37,24,5044,276,1132,DISTRACTOR,19.0,1.0,TARGET_1,1.0,,1.0,1.0,0.0,1.0,1.0,308.8,592.9,8302.0,1091839,1.0,0.24,1.0,TARGET_1,p8,1,1096883,0,72741,2,2
125875,p8_1,26,3.0,2.0,37,10,2175,236,1163,DISTRACTOR,10.0,2.0,TARGET_2,1.0,DISTRACTOR,1.0,1.0,0.0,1.0,1.0,730.3,304.7,10000.0,1290897,1.0,0.47,2.0,TARGET_2,p8,1,1293072,0,72946,2,1
125877,p8_1,26,3.0,2.0,37,12,3010,257,1366,DISTRACTOR,6.0,1.0,TARGET_1,1.0,TARGET_1,2.0,1.0,0.0,1.0,2.0,506.2,223.9,10000.0,1290897,1.0,0.9,1.0,TARGET_1,p8,1,1293907,0,72948,2,2
125913,p8_1,27,3.0,3.0,27,11,2676,283,1142,DISTRACTOR,21.0,2.0,TARGET_2,1.0,DISTRACTOR,2.0,1.0,0.0,1.0,1.0,662.2,354.0,7012.0,1315473,1.0,0.01,2.0,TARGET_2,p8,1,1318149,0,72984,3,1
